x,y
0.017341,395.4652
0.017402,395.3981
0.017365,395.4689
0.01826,395.4905
0.01916,395.4786
0.018584,395.463
0.016546,395.4477
0.016361,395.4786
0.019272,395.4764
0.019135,395.4673
0.018422,395.4723
0.018559,395.4221
0.018302,395.4767
0.017444,395.4524
0.017809,395.4745
0.01952,395.4708
0.019632,395.5591
0.019204,395.6121
0.018751,395.6234
0.017913,395.6343
0.01814,395.5728
0.018651,395.6171
0.019495,395.6283
0.018001,395.6209
0.015999,395.6071
0.017378,395.5441
0.017495,395.6115
0.018581,395.6037
0.01938,395.6115
0.019065,395.6031
0.017315,395.5575
0.019574,395.6065
0.018333,395.6077
0.018223,395.614
0.018643,395.619
0.019898,395.6053
0.018228,395.6028
0.017313,395.6371
0.018044,395.6103
0.018553,395.6246
0.019292,395.7079
0.018292,395.789
0.017486,395.7522
0.017627,395.7394
0.017861,395.707
0.018226,395.7388
0.020644,395.7503
0.018095,395.7728
0.018842,395.7404
0.018162,395.6836
0.017573,395.7447
0.017389,395.732
0.019305,395.7713
0.019564,395.7457
0.018296,395.7276
0.01822,395.7737
0.017612,395.7644
0.018302,395.7925
0.018914,395.7479
0.018008,395.7251
0.018264,395.7613
0.017672,395.722
0.017411,395.7572
0.01957,395.7479
0.020371,395.8492
0.018979,395.8901
0.017064,395.8885
0.019656,395.9098
0.016768,395.8558
0.018157,395.8861
0.018575,395.8783
0.018496,395.8961
0.017821,395.9238
0.016965,395.8411
0.017923,395.8789
0.018681,395.9017
0.018395,395.8939
0.018267,395.9057
0.018002,395.8546
0.016881,395.912
0.017215,395.9382
0.01875,395.926
0.018557,395.8948
0.019657,395.852
0.019003,395.9176
0.018231,395.9048
0.017578,395.927
0.017171,395.9026
0.018442,396.0249
0.019561,396.1307
0.01781,396.1229
0.017874,396.121
0.01838,396.0864
0.017787,396.0933
0.018244,396.1191
0.019082,396.1129
0.017542,396.1095
0.017945,396.0405
0.017391,396.1141
0.017591,396.1298
0.019527,396.1332
0.01827,396.1385
0.01959,396.0689
0.017636,396.1185
0.017139,396.1182
0.018233,396.135
0.019468,396.13
0.019721,396.0761
0.017099,396.1123
0.018593,396.0923
0.016219,396.1173
0.019408,396.1248
0.019388,396.195
0.020202,396.2964
0.019137,396.2617
0.018261,396.2786
0.017346,396.2339
0.018879,396.2499
0.02088,396.2648
0.020104,396.2708
0.01782,396.2876
0.018908,396.2021
0.01869,396.2337
0.018521,396.2736
0.018708,396.2808
0.020197,396.2923
0.018591,396.1912
0.01761,396.2561
0.017696,396.267
0.017852,396.2739
0.019563,396.2961
0.019008,396.21
0.017995,396.2648
0.01762,396.263
0.017126,396.2754
0.017592,396.2726
0.01875,396.3266
0.019442,396.4078
0.0189,396.4293
0.01759,396.4056
0.01842,396.3491
0.018385,396.3881
0.019043,396.4096
0.020155,396.4071
0.017253,396.4234
0.01788,396.34
0.017449,396.3975
0.018833,396.4271
0.018939,396.409
0.020377,396.4224
0.017278,396.3422
0.018352,396.4043
0.018766,396.4427
0.018868,396.4158
0.019229,396.4389
0.019779,396.3644
0.017991,396.4018
0.018089,396.4078
0.016641,396.4056
0.01825,396.4199
0.019163,396.5245
0.01948,396.6218
0.018299,396.6399
0.017549,396.6617
0.018239,396.589
0.017793,396.5959
0.019139,396.6196
0.019075,396.6586
0.017886,396.6358
0.017914,396.5831
0.017469,396.6286
0.01816,396.6377
0.02025,396.6539
0.018343,396.6343
0.018301,396.5641
0.01811,396.6115
0.01829,396.618
0.018476,396.6589
0.019084,396.6449
0.018979,396.613
0.019512,396.6461
0.018365,396.6109
0.017463,396.6262
0.017559,396.6427
0.019633,396.6842
0.01944,396.7644
0.018786,396.7716
0.017917,396.7759
0.017465,396.7413
0.017626,396.7843
0.019265,396.7612
0.019399,396.7653
0.019147,396.7981
0.017307,396.7126
0.017976,396.7728
0.018734,396.7949
0.018745,396.7856
0.018886,396.7787
0.018768,396.7338
0.018022,396.7712
0.017395,396.7772
0.018677,396.7965
0.019867,396.7775
0.019742,396.7219
0.018204,396.779
0.018896,396.7943
0.017086,396.7996
0.017678,396.7884
0.02047,396.867
0.019129,396.9085
0.021134,396.9438
0.019516,396.9151
0.020136,396.8907
0.018167,396.8733
0.018293,396.9142
0.019975,396.9238
0.017936,396.9116
0.019174,396.8362
0.019215,396.9098
0.018974,396.9219
0.019372,396.9438
0.019007,396.9431
0.018938,396.8589
0.018139,396.9198
0.018539,396.9297
0.016932,396.9207
0.018999,396.9244
0.017876,396.8826
0.018214,396.9098
0.017908,396.9303
0.017881,396.907
0.01721,396.9241
0.019185,396.9934
0.019008,397.0755
0.018412,397.0598
0.018026,397.0549
0.017134,397.0305
0.018343,397.0249
0.018706,397.0639
0.019046,397.0811
0.019127,397.0611
0.018936,396.9993
0.016759,397.0592
0.017527,397.0767
0.019342,397.0723
0.019924,397.0677
0.017713,397.0131
0.017367,397.0776
0.018347,397.0892
0.01747,397.0826
0.019513,397.0567
0.019607,397.0258
0.0197,397.0642
0.018346,397.0502
0.018203,397.0533
0.018077,397.0714
0.019451,397.1157
0.019852,397.2165
0.01957,397.1846
0.017271,397.238
0.018873,397.1759
0.017283,397.1884
0.020704,397.2181
0.019159,397.1953
0.019415,397.2233
0.018441,397.1641
0.017861,397.2146
0.018062,397.2349
0.019753,397.2358
0.019873,397.2118
0.017957,397.1204
0.017652,397.195
0.016415,397.2112
0.018488,397.2006
0.018587,397.1999
0.020195,397.1631
0.017922,397.2068
0.018355,397.204
0.018578,397.2209
0.017724,397.2321
0.018826,397.3485
0.019108,397.4037
0.017361,397.4333
0.018777,397.4548
0.018826,397.399
0.01822,397.4545
0.018944,397.4221
0.019386,397.4455
0.019724,397.4408
0.019026,397.3828
0.018032,397.4227
0.017707,397.4377
0.019761,397.4477
0.020077,397.4396
0.019719,397.3672
0.019868,397.4283
0.017475,397.4343
0.018371,397.4393
0.018626,397.4268
0.019895,397.3691
0.018605,397.4261
0.017714,397.4343
0.019125,397.414
0.016934,397.438
0.019858,397.512
0.020057,397.5565
0.020403,397.5865
0.018792,397.5578
0.01764,397.5148
0.01936,397.5088
0.019095,397.5809
0.018842,397.5731
0.019395,397.5694
0.018537,397.5278
0.0172,397.5584
0.018527,397.5591
0.019304,397.5725
0.020515,397.5878
0.018722,397.5051
0.018829,397.5447
0.018702,397.5806
0.019133,397.5756
0.018855,397.5725
0.019442,397.5416
0.019502,397.5697
0.018132,397.5937
0.018397,397.5862
0.018228,397.5703
0.018855,397.6443
0.020146,397.7213
0.020089,397.7347
0.01899,397.706
0.019297,397.6879
0.018175,397.7017
0.018911,397.6951
0.020267,397.7266
0.019853,397.7145
0.018587,397.6848
0.01819,397.6901
0.017227,397.7278
0.018076,397.7684
0.019757,397.7138
0.01923,397.6739
0.019421,397.7085
0.01891,397.7276
0.01809,397.6861
0.017805,397.7463
0.02044,397.691
0.019581,397.6979
0.018096,397.7029
0.018515,397.7129
0.018327,397.7101
0.018656,397.7971
0.020351,397.8689
0.018946,397.8867
0.017844,397.8711
0.018232,397.8586
0.017983,397.8561
0.018775,397.8577
0.018906,397.8667
0.020384,397.8648
0.019315,397.7871
0.018436,397.8614
0.018291,397.8745
0.018426,397.8704
0.021396,397.8642
0.019174,397.8087
0.018391,397.8661
0.019437,397.8676
0.018682,397.8798
0.017793,397.8832
0.020002,397.8302
0.019687,397.8611
0.018955,397.8792
0.019003,397.8932
0.018214,397.8767
0.018577,397.9166
0.019836,398.0205
0.019985,398.033
0.018757,398.0186
0.017885,397.9937
0.019068,398.0193
0.019747,398.0034
0.020118,398.0346
0.020325,397.9871
0.019588,397.9678
0.018543,398.0168
0.017497,398.0087
0.019988,398.0149
0.021209,398.0199
0.019758,397.9382
0.019288,398.0152
0.016933,398.0196
0.018507,398.0174
0.017834,397.9803
0.01968,397.9519
0.020426,398.0084
0.018187,398.0208
0.018303,398.0305
0.019267,397.9974
0.018693,398.1197
0.018874,398.2077
0.019566,398.2202
0.019772,398.2252
0.018066,398.2149
0.018581,398.1943
0.019671,398.2214
0.019697,398.2408
0.020361,398.2031
0.019928,398.1503
0.018995,398.1943
0.018015,398.2249
0.017716,398.2364
0.020167,398.2274
0.019078,398.199
0.01861,398.2473
0.018449,398.2152
0.01977,398.229
0.019822,398.2292
0.01942,398.2168
0.018801,398.2324
0.018597,398.2186
0.018488,398.2614
0.016443,398.208
0.018708,398.2564
0.019014,398.364
0.018949,398.3634
0.018933,398.3666
0.01847,398.3618
0.018038,398.3734
0.019447,398.3647
0.019315,398.38
0.019413,398.3915
0.019046,398.3219
0.018334,398.3628
0.019731,398.3628
0.019162,398.3787
0.019373,398.3681
0.019485,398.3331
0.017991,398.3659
0.017932,398.3934
0.017968,398.37
0.018147,398.3522
0.020236,398.3257
0.02076,398.3668
0.019344,398.37
0.019175,398.3887
0.0178,398.3637
0.018497,398.4346
0.019378,398.5188
0.021071,398.5213
0.019914,398.565
0.019519,398.4938
0.018747,398.5238
0.018128,398.521
0.019054,398.5407
0.01999,398.5126
0.019948,398.4742
0.01951,398.4948
0.017629,398.5154
0.018178,398.5126
0.018467,398.5194
0.019619,398.4452
0.020469,398.4898
0.018396,398.5229
0.018582,398.5419
0.018934,398.5266
0.020093,398.492
0.019664,398.5054
0.0195,398.5232
0.019217,398.5166
0.019978,398.5431
0.019661,398.6502
0.020241,398.721
0.02029,398.7422
0.020825,398.7207
0.018163,398.711
0.018618,398.721
0.018147,398.7275
0.018547,398.7481
0.019773,398.7331
0.020233,398.6783
0.019077,398.7285
0.017445,398.731
0.01833,398.7559
0.01858,398.7591
0.019103,398.6676
0.020917,398.7344
0.017992,398.7316
0.01948,398.7185
0.019486,398.7581
0.020876,398.6885
0.019161,398.7001
0.020075,398.7388
0.018639,398.7453
0.018521,398.7344
0.01793,398.8074
0.019383,398.882
0.018975,398.8967
0.019932,398.8785
0.01935,398.8704
0.017219,398.8498
0.017769,398.8673
0.018913,398.8976
0.020542,398.8913
0.019161,398.837
0.019762,398.867
0.019609,398.8907
0.018978,398.8789
0.020232,398.8795
0.020068,398.843
0.019618,398.8564
0.018437,398.8698
0.018678,398.902
0.018805,398.8779
0.017958,398.8324
0.019663,398.8913
0.020969,398.8845
0.020859,398.8963
0.018153,398.8926
0.01948,398.9481
0.019969,398.9806
0.019719,399.0037
0.02232,399.0305
0.018027,399.0111
0.017609,399.028
0.019843,399.0417
0.018726,399.0402
0.020336,399.0495
0.019965,398.9534
0.018537,399.0261
0.019431,399.0165
0.019184,399.0289
0.018403,399.0074
0.021491,398.9584
0.020175,399.0165
0.01872,399.0324
0.017714,399.0236
0.017828,399.0336
0.019859,398.9884
0.019747,399.0071
0.020919,399.0249
0.020096,399.058
0.018201,399.0302
0.019273,399.0973
0.019626,399.1628
0.019705,399.1597
0.019901,399.1943
0.019088,399.1796
0.018896,399.1438
0.017704,399.1874
0.018871,399.188
0.019604,399.1712
0.020089,399.1001
0.019617,399.1669
0.019545,399.1709
0.018935,399.1893
0.020373,399.2008
0.020664,399.1104
0.020241,399.1378
0.01889,399.1625
0.018499,399.2037
0.019311,399.1556
0.018101,399.1332
0.020265,399.1852
0.019449,399.1968
0.018595,399.1849
0.018547,399.1656
0.018609,399.296
0.019909,399.3734
0.020303,399.3946
0.021099,399.3793
0.018801,399.3784
0.018286,399.3509
0.018904,399.393
0.020267,399.3615
0.019652,399.3887
0.019804,399.3522
0.019335,399.3603
0.018413,399.3806
0.018617,399.3902
0.020663,399.384
0.019628,399.3241
0.019684,399.3818
0.018791,399.4349
0.018992,399.389
0.017961,399.3874
0.019811,399.3809
0.020388,399.3812
0.020668,399.3859
0.019885,399.3846
0.017595,399.3971
0.018435,399.4451
0.018861,399.4941
0.021385,399.5316
0.01984,399.5325
0.019823,399.5362
0.01862,399.5019
0.017854,399.5428
0.020169,399.5441
0.019938,399.5362
0.01991,399.4708
0.018865,399.5325
0.018679,399.5478
0.01861,399.5578
0.020346,399.5138
0.019936,399.4767
0.020541,399.5238
0.018836,399.5503
0.019588,399.5603
0.019801,399.5219
0.019053,399.4904
0.020795,399.5313
0.021097,399.5643
0.018682,399.5509
0.01995,399.5331
0.018826,399.5999
0.020201,399.6692
0.020716,399.6854
0.019241,399.681
0.01791,399.706
0.019599,399.6623
0.018191,399.7019
0.020301,399.6823
0.020986,399.6876
0.021277,399.6333
0.01884,399.6838
0.018899,399.6801
0.018648,399.7063
0.018934,399.6529
0.022402,399.6433
0.020741,399.6854
0.020811,399.6892
0.019725,399.6605
0.019098,399.6517
0.019599,399.6417
0.019717,399.6966
0.020603,399.6914
0.020213,399.6838
0.020154,399.7004
0.018905,399.7444
0.020286,399.8133
0.020795,399.8589
0.020844,399.8517
0.0193,399.8342
0.018845,399.8024
0.017663,399.8261
0.019941,399.8177
0.020777,399.8164
0.020665,399.7815
0.020601,399.8062
0.018578,399.8274
0.018844,399.8227
0.018396,399.8211
0.019778,399.7444
0.020975,399.8027
0.019608,399.8252
0.018689,399.8043
0.018926,399.8495
0.019932,399.7444
0.020978,399.8186
0.020247,399.823
0.019702,399.8501
0.018163,399.8214
0.020087,399.8651
0.019422,399.9781
0.020425,399.9812
0.019868,399.9902
0.019035,399.9481
0.020345,399.9366
0.016957,399.9568
0.020457,399.9927
0.020446,399.964
0.020794,399.9069
0.019905,399.9575
0.019043,399.9644
0.018825,399.9962
0.019769,399.96
0.020901,399.9082
0.019766,399.9659
0.019962,399.9793
0.019097,399.9706
0.019319,399.9728
0.018223,399.9397
0.020173,399.9547
0.020703,399.9768
0.018258,399.9687
0.019298,399.9796
0.018785,400.0121
0.020211,400.096
0.021451,400.1291
0.020187,400.1241
0.020036,400.1435
0.019822,400.0882
0.018735,400.1041
0.020252,400.1169
0.02005,400.1369
0.020678,400.0654
0.020012,400.0991
0.019509,400.1263
0.018186,400.1085
0.019573,400.1144
0.020506,400.062
0.021056,400.0798
0.020555,400.115
0.0185,400.1135
0.018991,400.1163
0.019316,400.052
0.020722,400.1157
0.020977,400.1316
0.021386,400.1409
0.020624,400.1231
0.018922,400.1824
0.019854,400.2626
0.018923,400.2785
0.020059,400.2651
0.019514,400.2576
0.019772,400.242
0.018975,400.2923
0.019321,400.2729
0.020995,400.2707
0.021839,400.2152
0.020345,400.2414
0.018298,400.2617
0.018513,400.2726
0.018461,400.2642
0.019209,400.213
0.020129,400.2739
0.020127,400.2723
0.019748,400.2517
0.019642,400.2888
0.019052,400.2221
0.021378,400.2411
0.020966,400.2586
0.020547,400.3069
0.020242,400.257
0.018361,400.3653
0.019187,400.4954
0.020655,400.5076
0.021603,400.4863
0.02007,400.4745
0.017701,400.4342
0.018241,400.4717
0.019304,400.4945
0.021121,400.5001
0.02163,400.4374
0.019364,400.4661
0.018866,400.491
0.018829,400.4926
0.020045,400.4923
0.0201,400.4317
0.02041,400.4629
0.021049,400.4823
0.019111,400.4801
0.019462,400.4745
0.018775,400.4327
0.019456,400.4617
0.020533,400.4901
0.020003,400.5035
0.019527,400.4717
0.019575,400.5397
0.02015,400.6221
0.021066,400.6339
0.020969,400.6015
0.020336,400.6217
0.019054,400.5884
0.018799,400.6143
0.019369,400.5952
0.019951,400.6261
0.021248,400.5952
0.020737,400.6158
0.020091,400.638
0.018885,400.6476
0.019685,400.6208
0.020288,400.5849
0.020456,400.6205
0.021565,400.6274
0.020736,400.6454
0.019424,400.657
0.018551,400.599
0.019351,400.6411
0.021095,400.6339
0.020393,400.637
0.01945,400.6243
0.018395,400.6745
0.020088,400.7693
0.019533,400.793
0.021781,400.7756
0.021006,400.769
0.018134,400.7709
0.01851,400.779
0.019315,400.7484
0.021439,400.7999
0.019463,400.6988
0.020333,400.7762
0.020201,400.7827
0.019646,400.7918
0.01865,400.7787
0.021273,400.715
0.020294,400.7503
0.019917,400.7771
0.020605,400.7749
0.0194,400.76
0.018672,400.731
0.018939,400.7753
0.020801,400.8052
0.019559,400.7815
0.020939,400.7927
0.018118,400.8286
0.018935,400.9225
0.01972,400.9384
0.020353,400.9584
0.021317,400.9103
0.019976,400.8785
0.020036,400.9275
0.018357,400.9222
0.019828,400.9334
0.021424,400.8682
0.020931,400.8979
0.019633,400.9231
0.018086,400.9256
0.018251,400.9275
0.021563,400.8292
0.020424,400.882
0.020834,400.9144
0.019885,400.926
0.019724,400.9216
0.01859,400.8816
0.019969,400.9047
0.020602,400.9247
0.020361,400.9406
0.018848,400.931
0.018867,401.0018
0.018612,401.1185
0.020559,401.1481
0.020821,401.1431
0.020752,401.1219
0.020841,401.0798
0.0198,401.126
0.02032,401.1568
0.02011,401.1547
0.020719,401.0764
0.020786,401.1088
0.020468,401.1444
0.019534,401.1547
0.019752,401.1356
0.020053,401.0866
0.020965,401.1565
0.021123,401.1207
0.020254,401.1503
0.019689,401.1191
0.017939,401.082
0.020193,401.1334
0.020486,401.1359
0.020874,401.1434
0.019999,401.1403
0.021491,401.1777
0.01879,401.2732
0.020734,401.2595
0.020745,401.2589
0.02011,401.2766
0.02002,401.2379
0.019515,401.2766
0.01932,401.2857
0.020708,401.2854
0.022395,401.2277
0.020411,401.2598
0.021001,401.2742
0.019401,401.281
0.018885,401.287
0.020797,401.2183
0.02111,401.282
0.020894,401.3166
0.019983,401.2854
0.020803,401.2848
0.020841,401.2249
0.019777,401.2794
0.021089,401.2951
0.020032,401.3001
0.020232,401.281
0.019051,401.3306
0.020595,401.4064
0.01995,401.4164
0.020301,401.4327
0.020192,401.4386
0.020345,401.4408
0.020328,401.4479
0.019211,401.4457
0.019759,401.4324
0.02082,401.4086
0.021704,401.4233
0.020183,401.4277
0.018676,401.4311
0.019291,401.427
0.020255,401.359
0.020289,401.4049
0.020828,401.4324
0.01906,401.4158
0.019626,401.432
0.019147,401.3815
0.020894,401.428
0.020366,401.4433
0.021121,401.4239
0.020071,401.4361
0.020312,401.4732
0.019923,401.5843
0.018688,401.5581
0.020567,401.5724
0.021935,401.6011
0.020423,401.5272
0.019641,401.5534
0.020199,401.5681
0.019737,401.564
0.020724,401.5353
0.022028,401.5506
0.020534,401.5653
0.019246,401.6074
0.020169,401.5687
0.020204,401.5219
0.021525,401.5678
0.02029,401.5596
0.019769,401.5933
0.020872,401.5465
0.019916,401.4901
0.02102,401.5459
0.021005,401.5646
0.020954,401.5971
0.019506,401.5859
0.019369,401.6645
0.019293,401.779
0.019141,401.8061
0.020055,401.7955
0.021257,401.769
0.022136,401.7578
0.019372,401.7815
0.019094,401.7771
0.020877,401.7846
0.020445,401.76
0.021133,401.7681
0.020888,401.7946
0.020145,401.7852
0.019617,401.7952
0.020931,401.7431
0.021083,401.7852
0.022071,401.7862
0.020525,401.8071
0.019121,401.8158
0.019467,401.7119
0.021511,401.7862
0.02048,401.7989
0.021425,401.7983
0.019898,401.8017
0.020291,401.8501
0.019392,401.93
0.01983,401.9222
0.02055,401.9331
0.021462,401.9437
0.020022,401.8888
0.021298,401.9194
0.019799,401.9484
0.020308,401.9521
0.020803,401.9122
0.02029,401.9144
0.020272,401.9559
0.020473,401.9481
0.018933,401.9381
0.020785,401.8913
0.020476,401.9525
0.022352,401.9341
0.021571,401.9263
0.020703,401.9434
0.021197,401.8813
0.019832,401.9359
0.021096,401.9384
0.020585,401.9341
0.020012,401.9297
0.01973,401.9712
0.020923,402.0685
0.019635,402.0713
0.021457,402.0854
0.020794,402.0975
0.020666,402.057
0.020861,402.1075
0.020107,402.0963
